,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
243,LAS-MSY,111,115,14781,18273,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.808898375,11,LAS,MSY,large_airport,36.083361,-115.151817,Las Vegas,large_airport,29.99340057,-90.25800323,New Orleans,1499.87353,2150373,1754.7,925443,891.2,20.35704172
244,LAS-OAK,990,1010,119979,150306,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.798231608,11,LAS,OAK,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.721298,-122.221001,Oakland,407.3378444,2150373,1754.7,437548,2917.1,26.54522628
245,LAS-OKC,169,176,18088,24455,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.739644245,11,LAS,OKC,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,35.393101,-97.6007,Oklahoma City,986.3525772,2150373,1754.7,994284,413.7,18.82639356
246,LAS-OMA,256,262,31104,39520,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.787044534,11,LAS,OMA,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,41.3032,-95.894096,Omaha,1098.733854,2150373,1754.7,806485,1299.2,23.11282087
247,LAS-ONT,449,451,47892,64207,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.74589998,11,LAS,ONT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,34.05599976,-117.6009979,Ontario,196.9629474,2150373,1754.7,175223,1376.8,32.88019617
248,LAS-PDX,381,389,48320,56787,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.850898973,11,LAS,PDX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,45.58869934,-122.5979996,Portland,762.414236,2150373,1754.7,2036875,1881.6,28.29397706
249,LAS-PHX,1181,1226,137834,178579,57.42754359,52.84299508,19171330,22116,74,0.090909091,45,0.771837674,11,LAS,PHX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.435302,-112.005905,Phoenix,255.6038648,2150373,1754.7,4047095,1251.8,24.54006003
250,LAS-PIT,63,66,9542,11025,54.9292459,53.33868862,9288488,10298,74,0.090909091,3,0.865487528,11,LAS,PIT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,40.49150085,-80.23290253,Pittsburgh,1909.772057,2150373,1754.7,1720279,2100.7,21.31325729
251,LAS-RDU,88,90,13093,14856,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.88132741,11,LAS,RDU,large_airport,36.083361,-115.151817,Las Vegas,large_airport,35.87760162,-78.78749847,Raleigh/Durham,2025.760502,2150373,1754.7,110943,,26.58050554
252,LAS-RNO,1050,1078,119335,153766,57.42754359,52.84299508,19171330,22116,74,0.090909091,28,0.776081839,11,LAS,RNO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.49909973,-119.7679977,Reno,345.3412876,2150373,1754.7,463328,889.9,24.84376563
253,LAS-SAN,1181,1227,130581,174547,57.42754359,52.84299508,19171330,22116,74,0.090909091,46,0.748113689,11,LAS,SAN,large_airport,36.083361,-115.151817,Las Vegas,large_airport,32.73360062,-117.1900024,San Diego,258.5742499,2150373,1754.7,3084174,1675.9,23.44764594
254,LAS-SAT,440,452,49920,66280,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.753168377,11,LAS,SAT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,29.533701,-98.469803,San Antonio,1068.588875,2150373,1754.7,1910785,1633.5,23.23108407
255,LAS-SDF,77,79,10713,13475,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.795027829,11,LAS,SDF,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.1744,-85.736,Louisville,1623.784268,2150373,1754.7,1022630,936.9,19.69886314
256,LAS-SEA,255,277,33100,39985,56.17839474,53.09084185,18874153,21356,74,0.090909091,22,0.827810429,11,LAS,SEA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,47.449162,-122.311134,Seattle,866.3333189,2150373,1754.7,3438221,3412.2,18.77261815
257,LAS-SFO,628,664,72725,92748,57.42754359,52.84299508,19171330,22116,74,0.090909091,36,0.784113943,11,LAS,SFO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.61899948,-122.375,San Francisco,413.9325923,2150373,1754.7,3290197,7199.4,19.71550503
258,LAS-SJC,1068,1096,116814,158036,56.17839474,53.09084185,18874153,21356,74,0.090909091,28,0.739160698,11,LAS,SJC,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.362452,-121.929188,San Jose,386.3113589,2150373,1754.7,1729879,2229,23.34378494
259,LAS-SLC,486,492,54880,69498,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.789663012,11,LAS,SLC,large_airport,36.083361,-115.151817,Las Vegas,large_airport,40.785749,-111.979746,Salt Lake City,367.1064777,2150373,1754.7,1135344,700.3,26.85535343
260,LAS-SMF,872,896,95587,128728,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.742550183,11,LAS,SMF,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.69540024,-121.5910034,Sacramento,397.3461179,2150373,1754.7,1924167,1971.3,23.22496226
261,LAS-SNA,669,684,79204,95667,57.42754359,52.84299508,9585665,11058,74,0.090909091,15,0.827913492,11,LAS,SNA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.675701,-117.867996,Santa Ana,226.5911239,2150373,1754.7,313818,4690.9,26.26183103
262,LAS-STL,387,399,50211,58605,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.8567699,11,LAS,STL,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.748697,-90.370003,St Louis,1371.22942,2150373,1754.7,300887,,26.16476894
263,LAS-TPA,162,165,23254,26750,54.9292459,53.33868862,13932732,15447,74,0.090909091,3,0.869308411,11,LAS,TPA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,27.97550011,-82.53320313,Tampa,1983.931486,2150373,1754.7,2683956,1340.7,27.69295624
264,LAS-TUL,74,75,8559,10582,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.808826309,11,LAS,TUL,large_airport,36.083361,-115.151817,Las Vegas,large_airport,36.19839859,-95.88809967,Tulsa,1075.580746,2150373,1754.7,715983,785.8,23.19168891
265,LAS-TUS,277,282,34263,40603,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.843853902,11,LAS,TUS,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,32.115004,-110.938053,Tucson,364.8630181,2150373,1754.7,875284,873.6,25.81595828
266,LAX-BWI,300,332,45942,49684,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.924684003,11,LAX,BWI,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.1754,-76.668297,Baltimore,2328.996883,12121244,3267.6,2205092,2872.8,24.90329846
267,LAX-DEN,625,646,78332,89791,56.59477769,53.00822626,14229909,16207,74,0.090909091,21,0.872381419,11,LAX,DEN,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.86169815,-104.6729965,Denver,861.8566208,12121244,3267.6,2650725,1805.7,27.14892219
268,LAX-LAS,1061,1089,128409,151723,57.42754359,52.84299508,9585665,11058,74,0.090909091,28,0.846338393,11,LAX,LAS,large_airport,33.942501,-118.407997,Los Angeles,large_airport,36.083361,-115.151817,Las Vegas,236.3722266,12121244,3267.6,2150373,1754.7,28.00697839
269,LAX-MDW,559,621,87188,93313,56.92788405,52.94213379,23815574,27265,74,0.090909091,62,0.9343607,11,LAX,MDW,large_airport,33.942501,-118.407997,Los Angeles,large_airport,41.785999,-87.752403,Chicago,1750.464809,12121244,3267.6,8595181,4576.6,27.24049414
270,LAX-PDX,163,164,17699,23309,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.759320434,11,LAX,PDX,large_airport,33.942501,-118.407997,Los Angeles,large_airport,45.58869934,-122.5979996,Portland,833.5588503,12121244,3267.6,2036875,1881.6,27.71260144
271,LAX-SAT,178,180,19260,25454,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.756659071,11,LAX,SAT,large_airport,33.942501,-118.407997,Los Angeles,large_airport,29.533701,-98.469803,San Antonio,1210.449615,12121244,3267.6,1910785,1633.5,26.59935199
272,LBB-DEN,88,90,7033,12584,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.558884298,11,LBB,DEN,medium_airport,33.663601,-101.822998,Lubbock,large_airport,39.86169815,-104.6729965,Denver,455.6322525,259946,736.6,2650725,1805.7,14.15894506
273,LBB-LAS,82,85,8372,11726,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.713968958,11,LBB,LAS,medium_airport,33.663601,-101.822998,Lubbock,large_airport,36.083361,-115.151817,Las Vegas,774.6956836,259946,736.6,2150373,1754.7,15.21065323
274,LGA-DEN,248,258,31199,35464,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.879737198,11,LGA,DEN,large_airport,40.777199,-73.872597,New York,large_airport,39.86169815,-104.6729965,Denver,1619.517342,18972871,10768.2,2650725,1805.7,26.04037729
275,LGA-MDW,608,693,74530,87392,58.26030948,52.6777639,14527086,16967,74,0.090909091,85,0.852824057,11,LGA,MDW,large_airport,40.777199,-73.872597,New York,large_airport,41.785999,-87.752403,Chicago,725.0752175,18972871,10768.2,8595181,4576.6,20.81614822
276,LGB-LAS,263,266,29183,37609,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.775957882,11,LGB,LAS,medium_airport,33.816523,-118.149891,Long Beach,large_airport,36.083361,-115.151817,Las Vegas,231.0049826,466565,5828.1,2150373,1754.7,24.74833692
277,MAF-LAS,98,99,9853,14014,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.703082632,11,MAF,LAS,medium_airport,31.942499,-102.202003,Midland,large_airport,36.083361,-115.151817,Las Vegas,795.365048,130765,1209.9,2150373,1754.7,21.00326275
278,MCI-BWI,217,231,22804,33015,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.690716341,11,MCI,BWI,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.1754,-76.668297,Baltimore,966.5279313,1644497,602.6,2205092,2872.8,13.81253126
279,MCI-DEN,592,619,75443,85392,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.883490257,11,MCI,DEN,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.86169815,-104.6729965,Denver,532.8129346,1644497,602.6,2650725,1805.7,25.82804259
280,MCI-LAS,323,336,42672,49677,54.9292459,53.33868862,13932732,15447,74,0.090909091,13,0.858989069,11,MCI,LAS,large_airport,39.2976,-94.713898,Kansas City,large_airport,36.083361,-115.151817,Las Vegas,1139.230254,1644497,602.6,2150373,1754.7,23.31261158
281,MCI-MCO,280,302,39041,44456,57.42754359,52.84299508,19171330,22116,74,0.090909091,22,0.87819417,11,MCI,MCO,large_airport,39.2976,-94.713898,Kansas City,large_airport,28.42939949,-81.30899811,Orlando,1072.428815,1644497,602.6,1927699,992,21.48218719
282,MCI-MDW,746,826,78958,108438,56.59477769,53.00822626,14229909,16207,74,0.090909091,80,0.728139582,11,MCI,MDW,large_airport,39.2976,-94.713898,Kansas City,large_airport,41.785999,-87.752403,Chicago,404.5108904,1644497,602.6,8595181,4576.6,15.61347425
283,MCI-SAT,106,108,12700,15158,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.837841404,11,MCI,SAT,large_airport,39.2976,-94.713898,Kansas City,large_airport,29.533701,-98.469803,San Antonio,706.1958322,1644497,602.6,1910785,1633.5,25.87196178
284,MCO-ALB,182,189,22840,27114,54.9292459,53.33868862,9288488,10298,74,0.090909091,7,0.842369256,11,MCO,ALB,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.74829865,-73.80169678,Albany,1072.763895,1927699,992,604077,4345.3,20.97885812
285,MCO-ATL,586,598,71006,84406,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.841243513,11,MCO,ATL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.6367,-84.428101,Atlanta,403.5846941,1927699,992,5046555,1419.9,27.96458191
286,MCO-AUS,230,236,32448,35226,56.17839474,53.09084185,18874153,21356,74,0.090909091,6,0.921137796,11,MCO,AUS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,30.197535,-97.662015,Austin,993.7090775,1927699,992,1659251,1165.6,30.79820483
287,MCO-BDL,278,286,33193,41130,54.9292459,53.33868862,9288488,10298,74,0.090909091,8,0.807026501,11,MCO,BDL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,41.93851,-72.688066,Hartford,1049.984834,1927699,992,907046,2722.5,20.90264059
288,MCO-BHM,227,232,27170,32461,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.837004405,11,MCO,BHM,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,33.562901,-86.753502,Birmingham,478.8570215,1927699,992,704676,1713.4,24.94882089
289,MCO-BNA,590,598,77018,85330,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.902589945,11,MCO,BNA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.12450027,-86.67819977,Nashville,616.1061031,1927699,992,1098486,541.3,33.11130036
290,MCO-BUF,377,393,49526,55735,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.888597829,11,MCO,BUF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94049835,-78.73220062,Buffalo,1010.759109,1927699,992,1004655,2446.1,26.48436322
291,MCO-BWI,1107,1161,144621,172061,56.92788405,52.94213379,23815574,27265,74,0.090909091,54,0.840521675,11,MCO,BWI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.1754,-76.668297,Baltimore,786.9842637,1927699,992,2205092,2872.8,23.79995918
292,MCO-CMH,409,419,54034,60343,56.59477769,53.00822626,14229909,16207,74,0.090909091,10,0.895447691,11,MCO,CMH,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.998001,-82.891899,Columbus,802.4851179,1927699,992,1556848,1559.5,28.53437156
293,MCO-DAL,513,551,70478,78159,57.42754359,52.84299508,19171330,22116,74,0.090909091,38,0.901725969,11,MCO,DAL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,32.847099,-96.851799,Dallas,973.4105151,1927699,992,5668165,1522.2,22.4753955
294,MCO-DCA,61,63,8291,8723,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.950475754,11,MCO,DCA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.8521,-77.037697,Washington,759.1039435,1927699,992,4810669,4434,30.65812785
295,MCO-DEN,387,406,60668,64973,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.933741708,11,MCO,DEN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.86169815,-104.6729965,Denver,1546.453003,1927699,992,2650725,1805.7,29.59283084
296,MCO-DTW,11,12,1284,1573,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.816274634,11,MCO,DTW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.21239853,-83.35340118,Detroit,957.1114129,1927699,992,3522856,1871.2,13.80405855
297,MCO-EWR,14,15,1840,2002,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.919080919,11,MCO,EWR,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.692501,-74.168701,Newark,937.408689,1927699,992,306247,4508.4,19.10020445
298,MCO-FLL,170,177,15715,26902,58.26030948,52.6777639,14527086,16967,74,0.090909091,7,0.584157312,11,MCO,FLL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,26.072599,-80.152702,Fort Lauderdale,177.1830352,1927699,992,182247,2029.7,17.88045417
299,MCO-GRR,91,96,11883,13813,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.860276551,11,MCO,GRR,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.88079834,-85.52279663,Grand Rapids,1023.784177,1927699,992,604311,1719.6,18.04594667
300,MCO-HOU,456,480,65639,73432,57.42754359,52.84299508,19171330,22116,74,0.090909091,24,0.893874605,11,MCO,HOU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,29.645399,-95.2789,Houston,849.1270062,1927699,992,5650910,1394.6,23.54972838
301,MCO-IAD,19,21,2531,2717,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.931542142,11,MCO,IAD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.9445,-77.455803,Dulles,757.7370298,1927699,992,60534,,19.37262737
302,MCO-IND,474,488,60161,72326,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.831803224,11,MCO,IND,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.7173,-86.294403,Indianapolis,828.5177792,1927699,992,1659305,928.2,25.70776663
303,MCO-ISP,288,300,34838,43008,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.810035342,11,MCO,ISP,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,40.79520035,-73.10019684,Islip,971.2082508,1927699,992,17853,,22.4275109
304,MCO-LAS,209,216,32819,36575,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.897306904,11,MCO,LAS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.083361,-115.151817,Las Vegas,2039.24624,1927699,992,2150373,1754.7,26.38635869
305,MCO-MCI,214,222,27615,31562,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.874944554,11,MCO,MCI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.2976,-94.713898,Kansas City,1072.428815,1927699,992,1644497,602.6,26.59684572
306,MCO-MDW,839,897,120412,131881,56.92788405,52.94213379,23815574,27265,74,0.090909091,58,0.913035236,11,MCO,MDW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.785999,-87.752403,Chicago,989.6999981,1927699,992,8595181,4576.6,25.7334041
307,MCO-MEM,157,159,18712,22451,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.833459534,11,MCO,MEM,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.04240036,-89.97669983,Memphis,683.6142945,1927699,992,1034498,1267.6,27.42510883
308,MCO-MHT,253,262,30417,38707,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.785826853,11,MCO,MHT,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.932598,-71.435699,Manchester,1141.835225,1927699,992,167568,1388.9,21.04275708
309,MCO-MKE,332,364,45982,51732,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.888850228,11,MCO,MKE,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94720078,-87.89659882,Milwaukee,1066.392777,1927699,992,1340981,2379,21.03544496
310,MCO-MSP,7,8,1189,1225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.970612245,11,MCO,MSP,large_airport,28.42939949,-81.30899811,Orlando,large_airport,44.882,-93.221802,Minneapolis,1310.156473,1927699,992,2856952,3035.5,15.46516157
311,MCO-MSY,444,463,54828,66244,57.42754359,52.84299508,19171330,22116,74,0.090909091,19,0.827667411,11,MCO,MSY,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.99340057,-90.25800323,New Orleans,551.1820909,1927699,992,925443,891.2,23.7358462
312,MCO-OAK,22,23,3562,3850,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.925194805,11,MCO,OAK,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.721298,-122.221001,Oakland,2437.755247,1927699,992,437548,2917.1,25.04406955
313,MCO-ORF,28,29,3666,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.915584416,11,MCO,ORF,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,36.8946,-76.201202,Norfolk,654.6330984,1927699,992,238556,1770.5,25.65987468
314,MCO-PHL,168,170,26960,29400,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.917006803,11,MCO,PHL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.87189865,-75.2410965,Philadelphia,861.361811,1927699,992,5512873,4544.9,32.29819665
315,MCO-PHX,93,97,14414,16275,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.885652842,11,MCO,PHX,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.435302,-112.005905,Phoenix,1848.312249,1927699,992,4047095,1251.8,21.98189776
316,MCO-PIT,394,399,50053,57302,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.873494817,11,MCO,PIT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.49150085,-80.23290253,Pittsburgh,833.688422,1927699,992,1720279,2100.7,28.44691194
317,MCO-PVD,322,330,42550,50334,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.845353042,11,MCO,PVD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.725038,-71.425668,Warwick,1072.39583,1927699,992,82666,894,25.13617943
318,MCO-RDU,344,349,40312,49576,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.813135388,11,MCO,RDU,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.87760162,-78.78749847,Raleigh/Durham,534.0063315,1927699,992,110943,,26.70852343
319,MCO-ROC,41,44,5128,7175,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.714703833,11,MCO,ROC,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,43.1189,-77.672401,Rochester,1032.890669,1927699,992,737309,2276.9,9.792662772
320,MCO-SAN,75,80,11400,12485,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.913095715,11,MCO,SAN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,32.73360062,-117.1900024,San Diego,2148.759671,1927699,992,3084174,1675.9,22.3231109
321,MCO-SAT,49,50,6149,7007,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.87755102,11,MCO,SAT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.533701,-98.469803,San Antonio,1041.030734,1927699,992,1910785,1633.5,26.24464358
322,MCO-SDF,17,18,2431,2975,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.817142857,11,MCO,SDF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.1744,-85.736,Louisville,718.5406971,1927699,992,1022630,936.9,14.63067223
323,MCO-SJC,91,95,11540,15253,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.756572478,11,MCO,SJC,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.362452,-121.929188,San Jose,2420.557689,1927699,992,1729879,2229,19.48212833
324,MCO-SJU,496,507,64964,75408,57.42754359,52.84299508,19171330,22116,74,0.090909091,11,0.861500106,11,MCO,SJU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,18.4395,-65.9992,San Juan,8541.920325,1927699,992,1915105,2982.2,27.66430731
325,MCO-STL,450,473,65992,71102,56.17839474,53.09084185,18874153,21356,74,0.090909091,23,0.928131417,11,MCO,STL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.748697,-90.370003,St Louis,881.5181831,1927699,992,300887,,26.01639473
326,MDW-ABQ,138,146,16846,20022,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.841374488,11,MDW,ABQ,large_airport,41.785999,-87.752403,Chicago,medium_airport,35.040199,-106.609001,Albuquerque,1120.950065,8595181,4576.6,765693,1155.5,20.24450422
327,MDW-ALB,181,195,22839,27163,58.26030948,52.6777639,14527086,16967,74,0.090909091,14,0.84081287,11,MDW,ALB,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.74829865,-73.80169678,Albany,717.4357808,8595181,4576.6,604077,4345.3,20.02640723
328,MDW-ATL,561,611,69287,80543,58.26030948,52.6777639,14527086,16967,74,0.090909091,50,0.860248563,11,MDW,ATL,large_airport,41.785999,-87.752403,Chicago,large_airport,33.6367,-84.428101,Atlanta,590.6726491,8595181,4576.6,5046555,1419.9,21.26244388
329,MDW-AUS,317,334,43534,49747,56.92788405,52.94213379,23815574,27265,74,0.090909091,17,0.875108047,11,MDW,AUS,large_airport,41.785999,-87.752403,Chicago,large_airport,30.197535,-97.662015,Austin,971.4415926,8595181,4576.6,1659251,1165.6,24.47459699
330,MDW-BDL,151,167,17040,22521,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.756627148,11,MDW,BDL,large_airport,41.785999,-87.752403,Chicago,medium_airport,41.93851,-72.688066,Hartford,776.2687423,8595181,4576.6,907046,2722.5,13.63530747
331,MDW-BHM,161,175,16441,25647,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.641049635,11,MDW,BHM,large_airport,41.785999,-87.752403,Chicago,medium_airport,33.562901,-86.753502,Birmingham,569.7429638,8595181,4576.6,704676,1713.4,12.82095128
332,MDW-BNA,643,685,69436,92429,58.26030948,52.6777639,14527086,16967,74,0.090909091,42,0.751236084,11,MDW,BNA,large_airport,41.785999,-87.752403,Chicago,large_airport,36.12450027,-86.67819977,Nashville,394.7904153,8595181,4576.6,1098486,541.3,18.04617485
333,MDW-BOS,284,315,37191,44804,57.42754359,52.84299508,19171330,22116,74,0.090909091,31,0.830082136,11,MDW,BOS,large_airport,41.785999,-87.752403,Chicago,large_airport,42.3643,-71.005203,Boston,860.6796664,8595181,4576.6,4208580,5505.8,19.87768928
334,MDW-BUF,210,227,24679,30030,57.42754359,52.84299508,9585665,11058,74,0.090909091,17,0.821811522,11,MDW,BUF,large_airport,41.785999,-87.752403,Chicago,large_airport,42.94049835,-78.73220062,Buffalo,468.3046648,8595181,4576.6,1004655,2446.1,18.13959692
335,MDW-BUR,90,99,10884,13158,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.827177383,11,MDW,BUR,large_airport,41.785999,-87.752403,Chicago,medium_airport,34.197703,-118.356378,Burbank,1739.889031,8595181,4576.6,107364,2634.1,18.10710254
336,MDW-BWI,661,731,76260,100123,56.92788405,52.94213379,23815574,27265,74,0.090909091,70,0.761663154,11,MDW,BWI,large_airport,41.785999,-87.752403,Chicago,large_airport,39.1754,-76.668297,Baltimore,610.6195849,8595181,4576.6,2205092,2872.8,17.99046544
337,MDW-CHS,159,165,18092,22737,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.795707437,11,MDW,CHS,large_airport,41.785999,-87.752403,Chicago,medium_airport,32.898602,-80.040497,Charleston,744.8835955,8595181,4576.6,685517,875.3,21.83075636
338,MDW-CLE,439,472,44114,66521,56.59477769,53.00822626,14229909,16207,74,0.090909091,33,0.663159002,11,MDW,CLE,large_airport,41.785999,-87.752403,Chicago,large_airport,41.4117012,-81.84980011,Cleveland,306.8012954,8595181,4576.6,1683059,1904,15.02752056
339,MDW-CLT,146,155,13895,22958,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.605235648,11,MDW,CLT,large_airport,41.785999,-87.752403,Chicago,large_airport,35.2140007,-80.94309998,Charlotte,584.1427649,8595181,4576.6,1516107,1091,11.11212911
340,MDW-CMH,534,569,54473,76970,58.26030948,52.6777639,14527086,16967,74,0.090909091,35,0.707717292,11,MDW,CMH,large_airport,41.785999,-87.752403,Chicago,large_airport,39.998001,-82.891899,Columbus,282.7860469,8595181,4576.6,1556848,1559.5,17.45822633
341,MDW-CVG,490,545,39921,70070,57.42754359,52.84299508,9585665,11058,74,0.090909091,55,0.56973027,11,MDW,CVG,large_airport,41.785999,-87.752403,Chicago,large_airport,39.048801,-84.667801,Cincinnati / Covington,249.2243959,8595181,4576.6,304445,,11.30440131
